Australia,Brazil,China,Germany,India,South Africa,United States
26740.01956,178286.588,1476280.807,67143.75991,930839.1885,90173.57245,572859.9808
25458.11175,169972.439,1432961.347,62878.60668,897514.0921,87627.34995,549084.6697
24210.02318,164340.8829,1379036.047,60742.09318,868789.6183,85719.50461,536130.6195
23335.56833,161275.9517,1326751.814,60033.75795,849008.3691,84832.96321,528999.9752
23191.6205,160358.3642,1283130.72,60537.07268,842594.4304,84133.53097,527728.933
23751.94893,158664.185,1250732.224,62389.82811,861361.1736,84810.75615,533530.0644
24896.0975,160518.9476,1239554.98,66514.76791,927390.967,86079.29098,559968.5778
25822.23488,174235.8688,1268075.113,75429.37426,1007152.001,88166.95934,607591.5923
25649.84,189881.007,1315766.758,82893.99809,1114228.96,93394.72181,639139.3335
24788.00569,199235.4516,1405538.127,86197.34171,1171870.922,100045.3332,642302.3213
23326.8214,204663.3336,1551562.074,86275.4736,1215152.974,104979.1439,637670.6045
22438.27885,204750.6032,1640475.389,86812.70605,1243449.74,106825.0178,633437.0455
21956.95992,201476.7312,1702095.061,87397.78671,1243483.406,107101.2677,626747.716
21936.48117,209312.8436,1668047.383,87070.11731,1234109.889,106440.4412,620022.1903
22466.48708,213041.4457,1678042.321,85316.08667,1215169.71,103727.3712,615474.003
24138.1847,211548.5015,1706612.173,83534.80072,1194702.862,102067.5072,611388.013
26242.13285,206013.5631,1712953.895,82960.01651,1182860.089,101369.1699,610211.6377
29473.81679,193809.6232,1709312.301,84270.99694,1160755.944,102534.8039,620286.7007
32211.32878,187605.6757,1702831.347,87164.29955,1136735.159,104363.5244,641975.1637
32800.36232,197314.1973,1632458.593,85933.87371,1127778.558,105927.1932,648376.3161
32348.49009,197793.0409,1603204.342,83047.83918,1099706.729,109853.5472,638671.5677
31326.63922,198573.492,1649669.409,78057.69469,1045653.468,105867.7986,623758.7481
29642.89128,195039.8902,1663901.124,73532.70749,1008840.604,98227.55355,604683.3697
28114.36187,188014.4596,1625043.988,69931.06965,979577.8601,91913.40097,579819.3894
27011.41713,179152.7378,1535914.273,65503.5959,932787.5567,88152.63159,553259.758
25669.3142,171272.0226,1440876.86,61010.70941,896963.4157,85489.52274,530197.233
24447.31098,165244.6065,1387934.268,58422.36343,872283.2017,84836.80932,514816.6476
23607.44559,161428.7221,1336317.917,57631.35376,855843.6186,84266.42257,506903.6093
23456.7305,159620.1994,1293081.989,57769.14449,851776.0963,85020.73146,503451.0521
24092.76222,155469.4784,1261027.627,58216.43442,869713.8525,87569.23951,505672.9397
25434.93595,151918.0513,1250133.311,57500.52827,933803.4842,92306.482,514996.2363
26380.8541,157647.3056,1278817.485,58319.70176,1007797.407,96715.16833,532742.1017
26245.95813,165439.3796,1325902.257,61861.37793,1102436.719,103739.6175,551859.2449
25284.00164,172512.2839,1414031.911,65911.21421,1157325.364,110614.0324,572545.3526
24187.23904,176188.1406,1557659.41,69664.87612,1211491.965,114300.6053,588620.6259
