Australia,Brazil,China,India,South Africa,United States
27727.49349,61476.209,837465.7175,197172.08,46714.368,517037
26854.23852,57179.872,799777.8559,195130.56,43316.866,483773
25717.13566,54088.625,740506.3323,192914.12,41461.343,456996
24504.21668,52281.485,718627.7996,189785.51,40898.311,439964
23456.6661,51509.564,697024.3791,186225.05,40572.709,427674
22873.11613,51539.166,681650.7633,183295.64,41406.566,424349
22759.01326,52533.538,672507.0388,182223.59,44343.882,432703
23131.89981,53792.989,675527.7478,183311.26,48711.913,449126
24075.6744,57669.571,700305.4261,183315.37,51643.121,464933
24313.92052,61133.515,742660.6263,185183.96,53177.216,486978
23245.96692,62698.736,748339.6908,189176.11,54488.119,514899
21117.65281,63955.425,768766.0575,197090.68,55879.851,546076
19306.91098,63911.256,792908.6608,202356.48,55573.617,579010
18034.54197,63159.935,813136.2973,204189.39,54145.155,608837
17163.67422,65615.59,793404.485,204288.19,52803.412,634139
16733.32819,67535.488,772881.0655,203257.38,51526.492,652505
17966.07386,68503.893,779270.0296,204724.46,50709.342,664070
20897.24766,69295.907,787393.7413,204097.3,50898.221,669544
25017.75099,68572.34,803173.0727,196401.91,52361.942,667280
29201.49801,73808.725,839251.4686,185660.58,52206.268,653575
31960.06445,73269.894,863802.3607,182676.08,55043.71,630683
31279.76841,71107.883,874596.2939,195146.83,55201.928,610933
30041.41147,69841.383,854648.0464,195651.24,52250.619,582072
28752.57032,66931.513,838103.0782,195153.96,49467.69,544190
27263.87973,62202.476,812461.9806,196298.29,46539.949,506546
26423.93638,58030.762,770422.4358,194822.26,43520.274,476121
25485.88723,54972.623,731700.6176,192247.29,41636.529,452121
24449.86478,53266.574,710918.9975,188175.76,40608.313,434969
23591.3966,52351.097,690321.5638,184713.96,39957.604,423956
23157.88177,52405.395,675692.4144,182312.38,39919.028,421792
23555.01531,53375.504,667241.5859,182174.22,40624.932,430756
25297.03691,54494.658,670617.8051,184185.79,42137.291,448673
28756.05241,58350.81,695398.8131,188127.46,45753.404,466774
30321.29383,62171.121,737630.6299,190975.94,49361.025,491289
27993.02016,63945.971,743245.0972,193843.43,53147.245,522093
25324.15256,65335.121,762945.2817,200327.56,55275.648,556726
22854.04667,65372.301,785900.1991,206999.65,55728.487,592314
21226.77506,64393.903,805171.4588,209867.4,54651.326,625201
20407.95958,66786.912,785582.0603,210025.3,53908.914,652359
20290.24006,68863.956,765688.6306,209574.18,52792.497,669368
21417.21261,69795.974,772101.2373,213993.33,51832.617,679125
24050.04884,70474.471,780154.9438,213728.79,51892.428,682150
28049.51946,69006.226,795688.817,204802.85,54210.438,679608
31943.86541,74245.104,830820.4199,196624.52,56304.104,665606
34115.34652,74176.637,854894.8586,195990.86,60611.772,643684
33037.81999,71702.756,864990.1636,204304.88,59301.724,622309
31690.9589,71061.211,845499.5742,203603.62,56136.496,592221
30294.52722,67935.529,829310.0013,202964.47,51467.404,553467
28559.46038,63526.502,804298.9086,204044.35,48324.974,515891
27199.96791,58901.979,763231.213,202253.77,44755.197,485719
26057.65554,55878.316,731324.5692,199029.92,43034.551,461063
24925.9677,53945.49,709766.1915,194509.19,41658.101,443784
23794.01624,53128.518,688482.0647,190766.49,40994.61,432358
23212.84382,53297.667,670749.3103,187718.32,40824.16,429629
23559.91183,54378.855,658151.8496,186562.41,41277.252,439221
25260.75667,55484.365,654493.779,188918.87,42371.275,457310
28454.02646,59327.158,668111.0128,191725.09,45679.254,474754
29667.29216,63359.852,689007.6571,193321.87,50235.227,496840
27480.50456,65401.366,726102.1768,197522.02,54348.983,524263
24105.00007,66797.182,785734.8209,207908.6,55993.849,555865
21681.11664,66923.756,822233.8947,215299.1,55537.866,588590
21341.55811,65926.399,847355.0085,218478.59,54439.192,617999
21301.51906,68238.269,834785.4716,219820.65,53131.015,641055
22436.77949,70112.598,839266.941,218527.18,51810.9,657231
23822.27403,70884.748,849560.8441,220158.42,50746.074,665401
25730.73567,70283.963,852113.8124,218094.65,50881.435,665357
28522.07761,68875.175,850906.5563,210475.13,52397.421,657812
31631.61172,73754.938,847840.7965,200134.85,55948.74,640482
33414.83776,73715.333,820172.6386,195958.44,61148.868,617899
32374.26523,71094.295,807705.1898,200255.28,60792.065,597676
31067.56877,70465.524,825225.3487,199395.45,56895.718,571858
29329.51043,67877.919,830556.5321,198129.21,51956.058,538424
27647.89796,64431.202,813926.7241,198540.17,47355.128,503783
26706.4985,60064.403,775836.9017,196744.1,43526.918,473726
25559.27654,56925.14,746156.9869,194882.6,40977.272,450828
24300.60029,54685.235,721950.1631,192749.26,39868.35,434323
23303.00722,53429.424,697928.1018,190761.8,39401.142,421953
22763.82059,53061.359,677765.6119,188059.98,39829.259,415666
23037.04846,52972.978,663179.1102,187469.82,42739.539,414963
24764.10601,52118.336,658419.1033,189388.33,48830.855,418914
27872.55364,53768.609,672160.4607,191318.23,52891.158,424842
28919.0092,56782.208,694414.365,195125.03,53550.575,444658
26896.06884,58554.747,737354.0603,200828.14,54722.405,470977
24269.61915,59773.251,805983.7485,211131.23,56318.62,499522
22073.75234,60078.65,846900.6354,217676.02,56210.094,527109
20839.12487,59780.797,874875.042,220302.22,54854.649,550336
21240.89055,60077.874,858911.8856,218852.9,53516.789,569097
22510.61256,60704.652,864030.3142,216182.07,52484.969,584439
24116.51073,61328.313,877822.4232,216473.56,52538.386,596187
25915.18989,62243.671,881138.3559,212910.5,53219.23,603455
28910.13503,64476.931,879665.7315,205116.45,54528.033,605878
32216.52494,72165.843,875477.1631,195939.36,56672.214,595155
33992.97148,72303.452,841988.4876,192228.16,61653.725,573991
33138.23473,69130.289,828754.9813,194791.21,60947.505,554858
31812.27638,66688.845,848171.7015,195274.38,58494.131,528872
30152.84943,63559.628,854117.5186,194875.45,52873.69,497534
28211.57984,60326.377,836013.0223,195459.3,48478.644,466349
27115.0728,56793.812,794635.6332,194254.07,44827.56,437059
26017.00353,53860.594,760479.3267,193340.08,43319.788,416475
24778.07126,51903.293,735310.8657,192120.14,42517.672,401360
23651.63016,50516.298,710291.0029,190353.14,42226.704,389508
23050.67063,49749.896,689222.4239,188873.67,42892.627,382245
23447.72664,48945.117,673865.9362,188821.25,46015.716,378890
25109.59015,46712.314,668863.0353,190114.94,50867.18,378818
28544.25616,46752.671,682587.651,190732.55,53845.979,382372
29854.39045,48522.485,705425.3152,193338.09,54001.197,400418
27138.60744,50254.094,751170.1101,200508.34,54229.651,423694
24161.37221,51900.007,822900.7867,212567.71,54051.357,450542
22495.98101,53087.716,865692.5968,219965.47,53508.097,477312
21343.34068,53217.581,894379.8052,222340.28,52487.649,502611
21276.52456,52962.613,877560.5051,223120.22,51761.979,523990
21565.32843,53348.96,883970.8426,222035.71,50718.47,540811
22543.71371,54415.623,898422.6513,220519.77,50807.901,554851
24498.36694,56057.876,901479.8644,217362.58,52299.188,565601
27626.33235,59090.144,899660.6256,209688.87,54007.723,570710
31325.52774,67414.747,894364.162,200685.97,55662.927,563143
33762.88875,68244.86,858600.6084,195922.48,60728.65,545858
33079.59488,66681.865,845451.0014,199366.48,61063.846,531697
32022.93399,65386.663,866239.3235,198858.24,58141.139,508826
30341.41636,63399.708,872652.5522,198422.15,53624.595,476547
28622.76217,60167.931,853787.1875,199094.31,49162.899,445049
27485.28778,57134.635,810840.0158,196806.75,45900.063,420975
26264.10906,54719.073,765130.9463,195688.44,43918.271,403547
25050.59747,53186.494,740095.3127,195266.87,42815.828,392930
24012.39013,52326.028,715619.2977,193906.52,42404.505,386744
23412.93564,52373.114,695058.9833,192991.96,43018.792,387673
23730.17583,53526.797,680005.9039,193247.12,45939.831,399967
25431.87624,55239.453,675142.0317,194976.11,51639.211,420471
28490.46208,59253.602,688171.756,197317.27,55902.805,439193
29624.39768,63648.648,710232.1315,201079.19,55491.145,460095
27375.1,65892.764,755146.8848,208415.29,55537.629,481401
24454.70084,67583.233,825541.0421,216669.34,55044.638,504653
22415.12173,67652.843,867481.9042,222171.12,54574.72,529077
21473.17764,66954.105,895629.7759,225451.53,53723.711,551719
20881.09165,69295.062,879033.2703,226293.57,52488.104,569496
20721.94549,71350.659,885363.529,224965.82,51905.94,582096
21657.81267,72173.84,899679.7668,223932.53,51798.053,588609
23861.83341,72621.466,902637.9364,220430.96,52722.125,590934
27664.04164,70834.749,900881.2594,212605.85,54488.324,590272
31400.31782,74568.978,895790.5481,202649.31,56997.743,581379
33802.41471,74066.069,860612.003,199216.75,61145.981,567068
33086.00112,72366.842,847925.9043,201035.88,60109.735,554417
32159.01831,72203.783,868200.1456,200468.52,56917.853,529976
30799.66436,69399.155,874974.2277,199365.12,53108.53,497458
29340.2852,64994.267,856493.7892,201127.81,48932.011,464448
28313.1682,60371.987,814716.9313,200191.68,45253.167,438402
27087.44046,57394.85,758558.1165,198594.18,43596.107,419686
25706.45969,55329.171,734388.8159,196900.68,42810.273,407297
24440.32038,54519.115,711057.1886,196027.1,42470.078,400213
23770.99285,54425.288,691581.4319,194712.87,43083.433,400214
23656.54096,55230,677335.7942,194451.56,45808.952,410666
24439.95524,56394.17,672695.4544,194615.35,51356.591,430519
25990.81164,60510.505,685146.2753,195820.29,56321.088,449911
26186.04672,64666.875,706416.849,199811.96,55500.811,470449
24420.01309,66503.643,749580.5546,206361.23,55548.541,492007
21418.91985,67722.609,817237.6138,216100.72,54826.594,515969
18649.37064,67766.707,857071.1276,221567.3,54163.417,539175
17290.12831,66809.512,883806.6145,224134.77,53186.118,559513
16550.20785,69299.774,867138.624,225477.47,52095.728,577291
16554.95701,71242.953,872362.145,224375.2,50636.348,591276
17592.12408,72088.121,886478.326,223663.61,50902.229,599232
20442.48331,72187.559,889571.1318,220997.52,51687.865,604008
24550.68409,70509.354,888241.058,212942.94,53416.174,604186
28744.99451,74197.89,884080.9017,203987.26,55744.153,593955
31389.33103,73799.313,850567.553,199215.17,60049.416,579503
30872.47233,71888.409,838568.8389,201024.6,59266.085,567042
30200.44653,71558.39,857415.8648,198936.5,55733.087,542687
29002.18904,68970.041,863671.6681,198527.46,52087.983,508129
27855.44283,64853.569,846060.6244,200345.7,47818.756,476021
26978.52058,60425.971,806451.1645,199800.71,44841.819,449662
25767.57836,57245.476,737693.3197,197346.48,43274.015,430216
24559.00825,55335.855,715329.0749,195982.46,42287.172,417136
23406.72595,54491.797,693263.192,194099.56,41992.014,409203
22853.22879,54390.711,677792.0002,191807.26,42637.792,409306
22690.72678,55319.649,668877.3155,190880.98,45110.093,419973
23154.39854,56537.877,672637.9332,189578.98,50363.532,438605
24174.83479,60694.282,699002.7123,190870.38,55010.94,456683
24120.90049,64668.902,742122.9447,192794.22,55013.419,477818
22769.68461,66436.268,749679.1749,196610.01,54749.511,500768
19958.06845,67874.995,771023.2462,203529.66,54062.096,525515
17898.63835,67832.464,796049.1524,207413.09,53741.865,552184
16112.58122,66977.871,815876.3815,209757.5,53015.665,577233
15235.23217,69336.772,794571.1321,210769.19,52116.588,599394
14993.0699,71414.76,774851.95,209939.12,51063.526,616092
16443.0098,72379.11,781863.1159,209626.77,50923.218,626817
19489.42226,72808.621,790309.2241,207755.61,51467.421,631478
23787.2275,70841.708,806887.0373,199689.86,52998.395,631535
27958.21288,74812.19,843670.0281,191980.5,54796.086,620779
30580.90096,74449.885,867353.9241,190407.8,57836.44,604217
30238.10995,72787.542,878393.1648,193297.51,56753.402,587058
29250.90022,72025.916,858675.337,194592.23,54326.798,558993
27938.7844,69680.047,841562.1126,195917.57,51255.064,522538
26478.7614,65196.702,815001.8511,197127.36,48393.227,487023
25730.04701,60690.23,771624.2376,195348.94,45449.033,458300
24689.00061,57572.422,720347.0755,193089.67,43739.31,437256
23780.26296,55589.741,699534.5907,188724.58,42879.942,422227
22805.60369,54677.569,678859.5227,185154.9,42391.607,412808
22508.36765,54639.306,664516.4349,182487.68,42909.797,411566
22784.34477,55673.717,656603.3653,181110.1,43765.3,421120
24359.49756,56723.292,660799.6734,182385.89,45817.839,441058
27593.40783,60855.593,687345.8699,186667.83,48357.572,456737
29086.67935,65063.833,730313.1392,192473.33,51255.479,477969
26759.65137,67057.204,738270.9865,196464.77,53868.298,503586
23909.85434,68450.992,758662.0254,202374.32,54326.51,532290
21982.07842,68402.534,782279.0553,206467.88,53705.86,561322
21623.62043,67405.291,801013.233,209661.27,52854.092,588119
21105.80033,69845.352,779970.4264,211668.23,51966.609,612635
22258.38155,72112.743,760947.4922,209930.02,50650.115,631588
23107.21195,73238.322,767824.4323,211393.78,50135.313,645107
24988.0338,73465.842,776305.9734,211604.82,50335.59,650714
28399.91092,71360.266,792505.3557,206307.36,50969.332,647466
31493.9021,75191.485,828113.3805,200150.69,52712.276,631550
33255.61326,74812.524,850807.6806,198070.36,56227.643,610372
32161.33136,72704.756,860962.1825,202442.01,55210.261,590661
31167.57698,72618.243,841881.3865,200682.22,51516.09,561206
29426.30922,70221.888,825203.1812,201242.23,49119.363,523078
27798.77445,65871.954,799184.6245,201788.11,46061.667,485886
26800.59167,61504.214,757233.827,199102.01,43355.161,454869
25775.6519,58232.347,724173.2656,194580.68,41195.042,433886
24553.02056,56343.079,701564.4347,191806.66,40749.006,418676
23235.389,55348.428,679846.5775,188793.28,40208.2,407554
22532.25162,55300.718,661691.3494,186527.43,40360.635,404454
22917.80227,56062.587,648595.9012,184253.01,40874.919,412080
24549.80771,57073.207,644678.2272,185226.78,42291.409,427543
27527.62096,61105.11,657267.4869,188752.97,44665.278,443261
28500.23257,65169.117,677507.129,194258.85,48694.691,463673
26152.91741,67477.773,716365.6723,198287.29,51422.548,491235
22761.85375,69100.262,777601.2544,204426.98,52658.116,521306
20277.99586,69356.617,814879.5196,207701.89,52500.756,549961
19029.54515,68611.754,840067.8781,209549.07,52261.499,577000
19055.8125,71323.488,826385.306,208799.79,50964.752,599693
19107.57617,73535.231,831702.9205,206390.84,49263.07,616184
20821.46498,74353.055,842862.4352,207184.93,48498.81,625765
23104.46675,73676.544,845273.5178,206108.19,48499.464,628873
26864.4451,71461.946,843829.0786,200317.28,49743.134,624000
30964.51579,75227.992,840316.1424,194293.26,51535.429,605383
33663.82731,74916.721,810797.3822,191644.54,55982.665,580149
33174.50178,72667.175,798621.5582,196839.67,55253.476,558203
32014.01517,72025.344,817210.5643,196301.98,51367.892,529431
30370.19095,70004.426,823332.5616,195739.85,48156.867,495321
28637.25013,66487.173,806544.4613,195940.47,44089.725,460885
27526.35896,62232.227,768755.5497,192996.94,41266.431,430783
26210.13162,59054.374,734006.8979,190102.69,39995.273,409698
24908.73147,56948.313,709961.6176,187033.36,39243.478,393778
23878.92077,55472.029,686866.9479,184119.73,39046.193,382467
23358.32281,54751.509,667506.3479,181345.65,39654.826,375612
23616.88036,54557.842,653354.2918,179464.53,42406.102,375145
25135.59679,53566.648,648742.4972,180570.27,48265.643,377222
28488.02179,54996.97,661211.4953,184900.16,52909.468,382051
29573.69357,57904.654,682272.32,189538.38,53058.196,399161
26407.8775,59635.765,724303.4632,193851.19,53647.084,424774
22550.30371,60575.046,790955.4966,201230.83,53858.446,453529
19744.8684,60750.579,830420.7243,205286.22,53574.26,483522
18173.10782,60579.138,857074.3955,206585.99,53251.247,511616
17666.73888,60931.527,840897.5174,206311.27,52431.676,535318
18278.46919,61556.024,845974.9416,203204.81,52417.058,555567
19726.23789,62110.586,859732.0844,203998.07,52651.316,571066
22367.24626,62861.591,862846.0531,202191.46,53603.844,580053
26430.16431,65011.412,861448.0682,195282.83,55147.387,581706
30337.71801,72206.614,857774.6151,190360.34,57045.704,568725
32849.95966,72491.465,824884.0203,191087.74,59831.516,547064
32236.35109,69569.424,812395.0949,196883.55,58161.191,528257
30720.03285,67151.873,831547.0236,194540.29,53894.409,502843
29174.61647,64434.391,837923.659,193099.46,49939.47,471698
27584.32561,61323.295,820480.1921,191755.64,46043.199,435943
